time [s],step [Step](/api/datatype/52/)
1197.78125,1131
1198.234375,1132
1199.125,1133
1199.484375,1134
1200.453125,1135
1200.875,1136
1201.75,1137
1202.15625,1138
1203.046875,1139
1203.453125,1140
1204.265625,1141
1204.703125,1142
1205.59375,1143
1206.0625,1144
1207.359375,1145
1208.265625,1146
1208.703125,1147
1209.578125,1148
1210.6875,1149
1212.21875,1150
1212.59375,1151
1213.5,1152
1213.890625,1153
1214.828125,1154
1215.171875,1155
1216.09375,1156
1216.484375,1157
1217.796875,1158
1218.46875,1159
1219.109375,1160
1219.953125,1161
1220.40625,1162
1221.28125,1163
1221.71875,1164
1222.609375,1165
1223.09375,1166
1223.96875,1167
1224.3125,1168
1225.203125,1169
1226.59375,1170
1227.828125,1171
1228.25,1172
1229.15625,1173
1229.53125,1174
1230.4375,1175
1230.84375,1176
1231.765625,1177
1232.171875,1178
1232.875,1179
1233.59375,1180
1234.40625,1181
1234.828125,1182
1235.5,1183
1236.171875,1184
1237.140625,1185
1238.421875,1186
1238.8125,1187
1239.703125,1188
1240.078125,1189
1240.96875,1190
1242.3125,1191
1242.734375,1192
1243.625,1193
1244.0625,1194
1244.984375,1195
1245.375,1196
1246.25,1197
1246.671875,1198
1247.546875,1199
1247.984375,1200
1248.890625,1201
1249.296875,1202
1250.1875,1203
1250.59375,1204
1251.453125,1205
1251.90625,1206
1252.78125,1207
1253.21875,1208
1254.09375,1209
1254.5,1210
1255.359375,1211
1255.796875,1212
1256.5,1213
1259.046875,1214
1259.6875,1215
1260.53125,1216
1261.828125,1217
1262.265625,1218
1263.15625,1219
1264.421875,1220
1265.546875,1221
1266.171875,1222
1267.0625,1223
1267.46875,1224
1268.453125,1225
1269.703125,1226
1270.75,1227
1270.96875,1228
1271.40625,1229
1272.328125,1230
1273.625,1231
1274.921875,1232
1275.421875,1233
1276.203125,1234
1277.5,1235
1277.984375,1236
1278.875,1237
1279.234375,1238
1279.953125,1239
1280.59375,1240
1281.25,1241
1281.875,1242
1282.78125,1243
1283.171875,1244
1283.875,1245
1285.34375,1246
1285.828125,1247
1286.6875,1248
1287.96875,1249
1288.421875,1250
1289.09375,1251
1289.734375,1252
1290.609375,1253
1291.015625,1254
1291.953125,1255
1292.328125,1256
1293.203125,1257
1294.53125,1258
1294.953125,1259
1295.859375,1260
1296.21875,1261
1297.09375,1262
1297.515625,1263
1298.40625,1264
1298.796875,1265
1299.484375,1266
1300.265625,1267
1300.9375,1268
1301.5,1269
1302.34375,1270
1303.578125,1271
1303.984375,1272
1304.6875,1273
1305.28125,1274
1306.203125,1275
1306.65625,1276
1307.5,1277
1307.921875,1278
1308.609375,1279
1309.390625,1280
1310.140625,1281
1322.375,1282
1322.9375,1283
1323.453125,1284
1324.15625,1285
1324.796875,1286
1325.71875,1287
1326.1875,1288
1327.046875,1289
1327.515625,1290
1328.4375,1291
1328.84375,1292
1329.53125,1293
1330.3125,1294
1331.09375,1295
1332.171875,1296
1332.875,1297
1333.640625,1298
1334.1875,1299
1334.734375,1300
1335.46875,1301
1336.96875,1302
1338.28125,1303
1339.15625,1304
1339.671875,1305
1340.453125,1306
1341.796875,1307
1342.375,1308
1343.09375,1309
1343.609375,1310
1344.296875,1311
1344.75,1312
1345.6875,1313
1346.96875,1314
1348.09375,1315
1349.84375,1316
1350.484375,1317
1351.140625,1318
1351.640625,1319
1352.5,1320
1352.90625,1321
1353.796875,1322
1354.21875,1323
1355.03125,1324
1355.484375,1325
1356.15625,1326
1356.78125,1327
1360.609375,1328
1360.984375,1329
1361.9375,1330
1363.359375,1331
1363.84375,1332
1364.65625,1333
1365.109375,1334
1365.953125,1335
1366.390625,1336
1367.234375,1337
1367.71875,1338
1368.53125,1339
1369.203125,1340
1369.84375,1341
1370.4375,1342
1371.09375,1343
1373.203125,1344
1374.78125,1345
1375.5,1346
1376.03125,1347
1376.75,1348
1377.375,1349
1377.984375,1350
1378.609375,1351
1379.203125,1352
1379.796875,1353
1380.421875,1354
1381.015625,1355
1381.671875,1356
1382.265625,1357
1382.890625,1358
1383.484375,1359
1384.125,1360
1384.734375,1361
1385.390625,1362
1385.96875,1363
1386.625,1364
1387.1875,1365
1387.859375,1366
1388.390625,1367
1389.078125,1368
1389.515625,1369
1390.265625,1370
1390.703125,1371
1391.5,1372
1392.09375,1373
1392.734375,1374
1393.25,1375
1393.921875,1376
1394.484375,1377
1395.140625,1378
1395.75,1379
1396.40625,1380
1397.0,1381
1397.625,1382
1398.21875,1383
1398.828125,1384
1399.421875,1385
1400.09375,1386
1400.65625,1387
1401.3125,1388
1401.90625,1389
1402.546875,1390
